2008107,06,13,18,22,27,32,04
2008108,09,10,15,17,23,30,12
2008109,04,07,09,16,21,28,10
2008110,10,16,22,23,29,31,02
2008111,17,18,21,25,31,32,06
2008112,05,13,14,19,22,23,06
2008113,06,09,10,12,17,22,09
2008114,04,09,20,24,25,31,14
2008115,02,12,13,14,17,18,06
2008116,03,07,21,22,24,29,14
2008117,03,05,07,10,14,33,07
2008118,04,09,16,27,31,33,01
2008119,05,07,09,15,24,29,07
2008120,10,11,22,24,26,33,02
2008121,02,22,23,27,31,32,06
2008122,02,08,11,14,19,26,15
2008123,10,11,15,16,25,29,02
2008124,01,07,10,13,21,22,03
2008125,10,11,12,15,26,29,09
2008126,04,11,12,14,20,30,13
2008127,05,08,19,22,27,30,13
2008128,01,05,19,20,27,33,05
2008129,01,03,18,24,25,32,15
2008130,01,12,18,28,30,32,06
2008131,02,12,15,18,22,32,08
2008132,09,13,16,25,27,33,08
2008133,08,11,16,19,24,26,11
2008134,10,15,19,20,28,32,02
2008135,05,14,15,16,19,21,15
2008136,05,09,10,12,18,28,02
2008137,01,04,24,28,29,33,09
2008138,07,14,19,23,25,32,04
2008139,08,09,19,23,25,26,07
2008140,07,14,16,29,30,31,14
2008141,03,13,20,25,29,33,15
2008142,05,06,10,13,17,28,15
2008143,12,17,18,19,26,27,06
2008144,02,05,10,27,29,33,15
2008145,07,13,18,22,26,29,02
2008146,07,08,17,19,31,32,10
2008147,07,08,14,22,26,33,02
2008148,03,05,09,22,26,28,09
2008149,10,14,22,28,29,33,02
2008150,04,19,22,24,29,32,02
2008151,06,08,10,14,17,19,06
2008152,01,04,06,22,26,30,08
2008153,01,04,18,21,24,30,16
2008154,02,05,07,21,22,26,08
2009001,04,21,23,24,30,31,04
2009002,10,14,17,25,29,33,14
2009003,02,03,06,15,25,30,02
2009004,03,11,13,17,28,31,03
2009005,01,03,08,15,17,21,13
2009006,06,12,18,20,26,33,02
2009007,01,05,12,23,25,26,15
2009008,04,15,16,22,32,33,02
2009009,08,15,21,30,31,33,02
2009010,03,10,17,19,20,24,02
2009011,02,04,13,14,18,23,15
2009012,05,11,14,17,18,28,01
2009013,04,08,09,21,26,27,09
2009014,03,06,09,14,15,18,02
2009015,02,04,06,15,17,32,05
2009016,02,07,13,16,20,33,03
2009017,06,14,15,19,25,26,08
2009018,02,05,06,19,27,30,15
2009019,06,17,19,20,26,27,04
2009020,03,05,07,10,19,23,13
2009021,01,04,05,17,24,27,09
2009022,05,08,09,10,11,18,08
2009023,01,06,07,15,24,30,08
2009024,01,03,17,23,30,33,12
2009025,10,20,22,23,26,33,11
2009026,11,15,17,18,20,30,16
2009027,02,07,11,16,27,32,06
2009028,03,06,12,15,23,26,10
2009029,12,13,15,22,23,29,13
2009030,08,14,24,26,28,32,07
2009031,01,02,03,15,30,33,01
2009032,09,11,12,19,27,32,06
2009033,07,08,13,14,29,30,06
2009034,09,12,18,21,22,26,07
2009035,06,15,21,26,29,31,05
2009036,06,09,18,23,32,33,07
2009037,02,06,15,18,20,31,03
2009038,12,13,15,23,28,32,05
2009039,05,12,14,15,21,27,03
2009040,04,07,10,20,26,30,12
2009041,01,08,23,26,28,33,08
2009042,08,16,22,23,27,30,11
2009043,04,09,10,15,18,26,07
2009044,11,14,16,18,26,30,01
2009045,03,04,06,23,30,32,01
2009046,16,20,21,26,29,30,09
2009047,06,08,11,15,21,22,16
2009048,03,07,11,15,17,31,01
2009049,09,12,14,20,30,31,06
2009050,13,21,24,29,30,32,04
2009051,06,10,13,16,21,23,07
2009052,09,11,15,19,21,30,08
2009053,07,12,18,19,22,28,04
2009054,16,17,23,26,31,32,11
2009055,03,04,18,22,24,29,11
2009056,04,09,10,18,29,32,08
2009057,05,07,10,14,17,25,11
2009058,05,08,10,15,23,26,09
2009059,03,07,13,23,27,30,11
2009060,07,13,17,26,32,33,04
2009061,10,11,13,16,19,30,03
2009062,10,19,20,21,23,32,10
2009063,02,05,11,26,30,32,16
2009064,01,02,14,23,28,29,15
2009065,08,12,20,22,30,33,02
2009066,02,15,19,24,31,32,04
2009067,04,10,16,23,28,30,05
2009068,06,11,18,20,25,30,05
2009069,03,05,12,18,21,23,02
2009070,01,02,09,10,21,31,10
2009071,04,05,23,26,31,32,06
2009072,01,03,12,20,21,29,04
2009073,09,16,17,18,22,27,14
2009074,05,10,16,19,23,28,13
2009075,01,13,15,17,20,30,05
2009076,09,18,19,25,28,31,06
2009077,01,09,14,16,28,32,16
2009078,05,07,12,14,15,20,13
2009079,02,09,16,21,30,31,13
2009080,01,11,13,25,32,33,06
2009081,04,05,06,25,29,30,03
2009082,11,15,18,21,27,29,02
2009083,02,08,12,18,24,28,04
2009084,04,09,11,20,32,33,13
2009085,04,08,12,17,20,30,03
2009086,11,12,13,18,23,32,11
2009087,06,11,13,20,28,32,06
2009088,04,07,11,15,16,17,02
2009089,02,03,07,11,19,32,04
2009090,07,09,14,20,23,30,14
2009091,03,08,11,14,25,29,04
2009092,02,06,07,14,18,31,08
2009093,01,11,20,31,32,33,01
2009094,03,16,22,25,26,33,14
2009095,08,09,14,28,31,33,15
2009096,01,26,27,31,32,33,03
2009097,07,13,24,26,28,32,14
2009098,03,14,15,20,23,30,02
2009099,08,09,18,20,25,29,09
2009100,02,11,17,27,30,33,11
2009101,01,02,05,10,19,24,14
2009102,03,05,07,08,14,31,10
2009103,06,11,17,20,23,24,09
2009104,20,22,26,29,30,32,16
2009105,02,08,10,16,27,30,15
2009106,01,02,15,18,20,29,04
2009107,07,08,20,23,28,29,05
2009108,04,10,17,28,32,33,02
2009109,05,06,07,14,25,28,01
2009110,04,10,13,15,19,30,14
2009111,02,04,07,14,15,25,15
2009112,06,07,18,24,30,32,09
2009113,04,12,20,25,28,29,16
2009114,03,05,11,12,31,32,11
2009115,02,09,13,15,19,24,03
2009116,05,17,21,25,27,32,14
2009117,05,09,15,21,26,31,13
2009118,12,16,25,26,27,31,05
2009119,06,07,10,12,15,21,05
2009120,01,02,08,12,16,30,16
2009121,02,04,06,10,25,30,09
2009122,07,14,16,27,29,32,01
2009123,09,13,20,22,25,28,14
2009124,03,04,22,23,28,30,10
2009125,06,07,08,22,26,27,12
2009126,03,05,06,10,19,23,15
2009127,02,11,12,14,15,16,04
2009128,05,08,15,16,26,32,01
2009129,06,07,16,17,24,25,07
2009130,02,03,07,12,13,30,11
2009131,16,23,25,26,32,33,05
2009132,04,14,15,21,23,30,07
2009133,05,09,13,18,20,32,01
2009134,03,05,12,15,28,33,06
2009135,01,03,14,19,30,33,16
2009136,01,04,14,22,30,33,01
2009137,08,12,14,15,17,21,01
2009138,04,07,14,26,32,33,14
2009139,01,05,15,17,27,29,02
2009140,04,05,11,18,22,33,12
2009141,02,13,21,28,29,31,09
2009142,07,11,15,19,20,24,13
2009143,05,09,11,17,23,28,10
2009144,01,05,10,17,18,29,12
2009145,03,05,11,15,26,33,11
2009146,03,09,16,20,22,33,15
2009147,06,08,10,18,22,32,16
2009148,06,12,15,22,29,32,10
2009149,01,03,16,18,22,29,04
2009150,04,06,07,16,19,20,04
2009151,06,08,10,16,25,30,14
2009152,03,04,19,21,27,28,05
2009153,06,07,08,20,21,25,10
2009154,01,07,12,14,18,25,16
2010001,07,17,18,27,29,32,13
2010002,03,06,07,23,30,33,13
2010003,14,22,26,27,28,31,04
2010004,01,12,13,16,23,28,07
2010005,03,05,06,08,17,18,14
2010006,03,05,07,13,14,18,05
2010007,14,22,27,28,30,33,14
2010008,05,07,13,15,18,30,14
2010009,01,09,13,21,24,32,06
2010010,07,08,12,15,22,26,08
2010011,07,08,14,22,24,30,07
2010012,02,08,13,14,25,33,10
2010013,01,02,03,16,18,23,12
2010014,01,03,07,14,26,28,02
2010015,01,04,16,21,23,28,06
2010016,02,08,10,12,30,33,16
2010017,01,03,06,11,12,23,11
2010018,11,28,29,30,32,33,02
2010019,02,10,22,24,26,27,06
2010020,05,06,14,22,24,26,09
2010021,02,09,16,17,19,25,04
2010022,01,02,18,29,31,32,02
2010023,02,09,11,22,24,27,11
2010024,07,16,26,27,29,31,14
2010025,04,05,07,10,13,25,11
2010026,02,04,05,08,19,22,12
2010027,03,04,15,25,26,30,13
2010028,01,03,06,12,16,32,12
2010029,01,05,14,16,17,22,03
2010030,03,06,10,16,25,31,05
2010031,05,07,13,24,25,28,04
2010032,08,18,21,28,29,33,08
2010033,08,10,11,12,25,29,09
2010034,06,11,13,22,25,32,12
2010035,09,10,11,18,19,21,10
2010036,06,13,14,28,29,30,08
2010037,03,16,19,21,24,26,06
2010038,01,06,07,11,13,16,01
2010039,08,17,21,23,25,32,12
2010040,12,19,24,25,30,32,11
2010041,03,05,13,19,25,29,12
2010042,03,06,11,20,31,32,10
2010043,04,10,19,22,28,33,04
2010044,03,09,21,23,27,31,05
2010045,02,03,04,13,20,29,01
2010046,11,12,21,23,27,32,05
2010047,03,10,13,20,21,32,15
2010048,01,06,08,10,23,33,02
2010049,01,06,10,26,27,28,02
2010050,07,21,22,26,28,30,11
2010051,04,17,23,27,28,32,03
2010052,01,02,19,23,27,29,10
2010053,03,22,24,27,28,30,14
2010054,01,06,08,12,14,25,06
2010055,02,03,13,19,20,23,08
2010056,01,02,03,08,13,32,07
2010057,05,11,12,19,25,32,05
2010058,01,04,11,17,19,29,12
2010059,01,09,11,12,18,30,10
2010060,01,08,15,18,22,27,09
2010061,02,04,16,19,22,26,12
2010062,11,13,15,20,31,33,03
2010063,02,06,10,17,23,24,03
2010064,08,14,25,26,30,31,11
2010065,02,07,08,17,30,32,12
2010066,01,03,21,22,31,32,07
2010067,01,07,10,14,21,25,01
2010068,03,13,18,20,23,28,13
2010069,12,14,20,22,24,32,11
2010070,08,13,23,27,31,33,07
2010071,05,13,14,17,20,26,01
2010072,06,08,22,23,30,31,01
2010073,01,16,20,23,27,31,02
2010074,02,10,17,18,19,29,15
2010075,05,09,12,13,15,22,14
2010076,01,12,14,29,31,32,15
2010077,02,08,14,20,21,24,09
2010078,01,03,09,11,17,23,12
2010079,08,11,12,14,18,22,02
2010080,08,10,13,14,16,23,16
2010081,02,03,09,24,26,27,05
2010082,01,08,13,14,27,31,02
2010083,02,20,21,22,23,31,12
2010084,02,10,14,18,20,30,03
2010085,01,08,12,13,24,27,08
2010086,05,21,28,29,30,31,08
2010087,01,08,16,17,25,30,10
2010088,05,06,15,23,27,30,12
2010089,07,08,09,16,23,26,01
2010090,01,06,10,15,25,31,14
2010091,06,13,16,20,22,24,16
2010092,03,13,19,27,28,30,02
2010093,09,10,19,28,32,33,06
2010094,03,05,07,27,31,32,10
2010095,09,11,16,17,25,27,14
2010096,07,12,21,23,24,28,03
2010097,10,16,18,21,24,26,01
2010098,01,03,08,16,29,33,07
2010099,03,04,17,24,27,30,06
2010100,01,06,12,22,23,26,08
2010101,04,09,18,21,25,26,06
2010102,04,11,16,20,22,29,10
2010103,06,09,14,17,20,33,09
2010104,07,17,23,24,27,32,02
2010105,01,08,09,19,21,31,11
2010106,02,06,08,15,26,29,16
2010107,08,12,15,17,22,33,16
2010108,02,04,08,20,23,24,07
2010109,04,15,18,25,29,32,15
2010110,01,03,12,24,26,27,01
2010111,04,07,08,13,17,18,10
2010112,01,08,18,24,29,30,16
2010113,05,10,15,18,20,28,10
2010114,01,08,11,15,17,25,01
2010115,01,22,24,25,29,33,15
2010116,05,09,10,20,22,26,07
2010117,01,08,20,22,24,28,01
2010118,05,08,11,13,15,25,05
2010119,07,17,25,27,30,31,09
2010120,01,02,05,06,10,29,16
2010121,08,11,13,18,25,30,15
2010122,02,09,12,16,25,27,06
2010123,06,12,15,18,29,32,10
2010124,02,06,08,11,12,25,02
2010125,06,07,13,23,28,29,09
2010126,03,13,18,20,27,28,05
2010127,01,04,08,17,25,33,01
2010128,04,11,19,20,24,28,12
2010129,04,08,14,25,28,32,16
2010130,01,02,07,15,21,31,16
2010131,05,06,15,16,19,26,06
2010132,02,10,12,18,24,33,15
2010133,03,09,17,21,26,32,01
2010134,09,15,16,22,27,28,06
2010135,04,10,13,25,26,30,10
2010136,04,10,23,24,26,33,10
2010137,07,09,10,13,19,33,06
2010138,01,21,23,24,26,30,05
2010139,11,13,18,20,26,31,09
2010140,01,12,13,18,26,29,15
2010141,02,03,07,18,23,27,06
2010142,02,16,18,23,26,27,10
2010143,09,16,18,26,30,31,14
2010144,02,03,08,15,19,21,11
2010145,03,21,24,27,28,31,08
2010146,01,17,18,22,25,32,01
2010147,02,08,15,18,24,30,03
2010148,01,03,07,18,23,27,12
2010149,02,07,08,16,25,30,09
2010150,02,17,18,23,29,30,06
2010151,02,13,14,17,19,26,14
2010152,04,09,17,21,25,31,01
2010153,03,06,12,19,30,31,13
2011001,03,09,20,24,26,32,10
2011002,06,08,12,17,28,33,05
2011003,13,14,21,22,23,27,04
2011004,04,06,08,10,13,26,05
2011005,06,09,12,14,20,22,13
2011006,01,03,05,13,16,18,05
2011007,01,09,17,24,26,31,05
2011008,10,12,13,17,24,31,15
2011009,17,18,23,24,25,26,04
2011010,01,04,05,09,15,19,13
2011011,01,12,18,19,21,24,10
2011012,07,08,11,13,15,26,13
2011013,01,03,13,16,21,22,08
2011014,05,07,10,11,23,26,16
2011015,03,06,13,26,27,29,07
2011016,03,04,16,17,22,29,13
2011017,02,06,15,23,26,33,08
2011018,13,15,18,28,30,33,01
2011019,02,04,12,19,32,33,16
2011020,12,16,17,19,24,30,05
2011021,01,02,14,18,25,31,08
2011022,02,07,14,16,17,21,05
2011023,02,03,06,21,22,25,05
2011024,05,07,10,19,26,31,14
2011025,08,25,26,31,32,33,09
2011026,07,08,17,19,21,26,12
2011027,13,18,21,22,25,26,01
2011028,01,04,05,14,16,17,01
2011029,01,04,09,10,20,31,07
2011030,02,09,19,24,25,33,10
2011031,16,17,24,28,29,32,12
2011032,03,05,07,13,14,15,15
2011033,02,08,12,13,19,29,04
2011034,13,14,17,19,24,31,08
2011035,13,14,18,20,27,31,02
2011036,02,11,20,22,24,31,05
2011037,01,03,04,06,17,25,11
2011038,02,14,15,19,23,24,12
2011039,03,07,10,16,24,29,13
2011040,05,11,14,24,26,28,13
2011041,04,10,12,13,30,32,13
2011042,05,13,15,17,19,21,15
2011043,04,13,14,17,25,31,04
2011044,03,14,16,26,27,31,09
2011045,02,16,17,20,26,32,08
2011046,09,17,18,26,29,30,08
2011047,04,13,23,25,27,33,14
2011048,10,14,18,25,26,27,15
2011049,01,11,17,18,27,31,14
2011050,04,05,19,22,28,29,15
2011051,01,07,11,14,15,16,14
2011052,04,05,08,19,27,28,08
2011053,03,06,10,12,22,30,15
2011054,08,11,16,17,22,33,08
2011055,08,13,16,17,29,32,16
2011056,13,16,19,20,23,25,10
2011057,04,06,20,21,26,33,02
2011058,07,18,22,30,32,33,06
2011059,24,26,27,29,31,33,16
2011060,10,11,13,21,27,31,01
2011061,02,03,08,13,19,21,03
2011062,04,08,09,10,29,30,03
2011063,04,06,13,15,18,19,05
2011064,03,06,07,29,30,33,02
2011065,04,16,23,25,27,29,03
2011066,04,06,14,17,30,32,12
2011067,17,19,20,24,25,27,12
2011068,03,07,10,15,19,24,10
2011069,02,13,16,18,24,30,12
2011070,01,03,05,12,21,28,12
2011071,01,02,15,22,28,30,02
2011072,01,06,10,11,18,27,12
2011073,03,04,05,12,17,21,14
2011074,02,21,26,28,29,32,01
2011075,07,09,10,12,31,32,13
2011076,06,19,21,26,32,33,13
2011077,01,07,08,15,26,29,10
2011078,03,05,13,20,22,29,09
2011079,03,14,15,16,24,29,05
2011080,02,07,09,25,31,32,09
2011081,06,14,19,23,25,32,12
2011082,07,16,17,20,25,26,04
2011083,07,16,18,24,28,29,06
2011084,09,10,12,16,18,32,15
2011085,03,06,11,21,24,31,10
2011086,06,07,09,12,17,24,09
2011087,02,03,04,05,18,28,01
2011088,03,09,17,20,21,29,04
2011089,01,02,11,24,29,30,12
2011090,02,05,14,18,21,25,16
2011091,09,15,21,23,28,30,03
2011092,05,10,17,26,31,32,04
2011093,04,07,11,13,23,30,09
2011094,09,11,12,17,18,19,05
2011095,03,07,08,10,23,24,05
2011096,01,04,07,13,14,19,15
2011097,09,17,19,20,21,26,16
2011098,03,07,20,21,22,32,05
2011099,10,12,13,21,26,27,14
2011100,07,11,21,23,31,32,05
2011101,06,10,19,23,29,31,06
2011102,01,05,13,21,27,31,11
2011103,04,05,10,13,15,16,12
2011104,09,10,16,20,25,29,09
2011105,04,06,23,25,27,28,01
2011106,02,11,12,14,24,32,14
2011107,04,09,16,17,22,29,15
2011108,02,17,22,26,29,33,10
2011109,01,03,09,15,16,33,15
2011110,12,14,21,26,28,33,12
2011111,01,03,05,20,25,27,04
2011112,03,05,16,18,23,24,15
2011113,06,10,11,25,32,33,05
2011114,01,14,15,16,30,32,09
2011115,07,08,09,12,17,33,16
2011116,01,07,11,12,17,27,05
2011117,08,10,19,26,28,30,04
2011118,05,06,11,14,20,21,10
2011119,09,12,14,19,28,32,01
2011120,04,14,17,28,30,33,07
2011121,04,14,22,25,32,33,02
2011122,10,12,18,26,27,31,03
2011123,01,04,05,14,19,28,16
2011124,09,18,19,26,31,32,16
2011125,03,10,15,24,27,32,08
2011126,03,07,13,18,23,26,16
2011127,16,19,22,23,27,29,11
2011128,09,11,14,17,19,23,12
2011129,07,10,11,21,23,26,06
2011130,07,14,18,23,25,32,15
2011131,02,07,09,17,21,25,01
2011132,02,05,12,13,25,33,07
2011133,12,14,20,21,25,31,16
2011134,01,02,06,07,30,31,10
2011135,12,13,17,20,25,26,12
2011136,02,04,06,20,22,31,07
2011137,02,11,18,23,30,33,13
2011138,01,05,15,24,28,32,07
2011139,08,20,24,27,30,31,03
2011140,04,18,20,22,27,29,06
2011141,02,04,06,19,24,29,11
2011142,12,15,16,26,29,31,02
2011143,07,08,12,14,15,30,16
2011144,01,02,09,10,16,24,03
2011145,02,04,14,15,26,30,04
2011146,11,23,26,28,32,33,10
2011147,04,08,12,17,18,30,10
2011148,05,14,22,23,25,26,14
2011149,04,05,06,07,23,31,16
2011150,08,10,12,15,22,27,13
2011151,07,11,16,19,31,33,10
2011152,04,10,11,12,21,26,13
2011153,05,08,09,10,20,25,13
2012001,01,04,05,09,15,17,06
2012002,02,03,07,09,10,32,13
2012003,03,06,08,24,29,31,09
2012004,01,05,10,11,21,23,16
2012005,07,09,18,27,31,33,06
2012006,02,22,25,29,32,33,08
2012007,10,17,19,27,28,32,04
2012008,01,12,20,23,24,29,08
2012009,04,16,24,26,27,33,11
2012010,01,03,13,19,25,26,10
2012011,04,14,15,16,20,26,05
2012012,15,17,18,20,23,27,01
2012013,06,08,24,29,30,32,13
2012014,01,02,05,16,28,30,12
2012015,01,03,06,10,21,23,15
2012016,02,05,12,17,22,25,08
2012017,06,09,14,19,25,28,10
2012018,03,05,06,22,26,32,15
2012019,07,14,18,20,22,30,16
2012020,03,08,12,18,23,29,11
2012021,01,15,16,18,22,30,03
2012022,04,08,12,24,26,27,04
2012023,05,09,15,23,24,33,02
2012024,04,12,19,21,25,28,13
2012025,03,08,09,17,25,27,06
2012026,03,07,09,15,24,25,16
2012027,04,16,22,25,30,31,12
2012028,10,15,20,21,28,30,11
2012029,04,07,15,25,26,28,03
2012030,09,10,17,18,21,31,08
2012031,04,16,22,24,27,31,03
2012032,01,02,10,17,22,24,04
2012033,02,03,15,16,17,27,04
2012034,02,03,08,23,32,33,16
2012035,09,11,12,21,24,26,05
2012036,02,11,13,18,19,26,09
2012037,05,14,19,24,28,33,09
2012038,09,10,11,15,19,33,16
2012039,01,02,05,13,22,29,08
2012040,03,08,09,22,25,31,10
2012041,08,11,15,20,24,32,02
2012042,05,06,11,19,24,28,16
2012043,02,09,11,21,26,33,03
2012044,06,09,10,14,22,25,03
2012045,08,11,20,21,27,30,09
2012046,04,12,19,20,23,33,06
2012047,06,07,11,16,32,33,11
2012048,01,05,14,22,24,30,10
2012049,04,12,13,19,20,32,02
2012050,07,13,15,17,19,24,11
2012051,02,12,14,17,30,31,09
2012052,02,03,05,06,20,24,04
2012053,04,15,22,25,27,33,04
2012054,06,14,18,20,30,33,14
2012055,04,06,13,20,24,28,01
2012056,04,07,14,17,26,31,10
2012057,03,05,19,21,27,31,04
2012058,03,06,15,20,25,26,04
2012059,04,13,21,22,26,31,01
2012060,07,10,13,16,17,29,01
2012061,03,08,11,12,14,18,14
2012062,02,13,16,17,20,31,07
2012063,02,10,17,19,24,27,12
2012064,05,10,11,16,23,24,11
2012065,08,10,18,19,27,31,14
2012066,01,02,09,26,29,33,12
2012067,04,05,10,21,26,30,16
2012068,05,17,22,26,32,33,10
2012069,08,10,11,18,20,29,06
2012070,02,03,04,24,31,32,11
2012071,03,04,19,21,22,23,08
2012072,02,03,07,09,13,30,06
2012073,04,07,09,10,17,27,05
2012074,15,16,18,19,28,32,08
2012075,04,06,22,23,29,32,11
2012076,11,18,22,27,29,30,15
2012077,02,04,13,18,26,28,12
2012078,08,15,22,24,28,33,12
2012079,06,07,12,24,30,33,12
2012080,04,09,14,15,16,27,03
2012081,02,05,10,24,25,29,06
2012082,02,04,11,18,22,29,06
2012083,04,09,14,15,26,33,04
2012084,02,10,20,26,28,29,14
2012085,05,17,24,30,31,33,05
2012086,08,09,13,15,22,23,08
2012087,03,10,11,13,14,22,09
2012088,03,05,23,24,27,31,15
2012089,03,07,10,13,14,25,11
2012090,02,13,20,25,29,30,11
2012091,01,05,07,08,19,21,16
2012092,06,13,17,18,28,32,03
2012093,03,05,19,21,24,33,13
2012094,06,09,14,16,23,33,15
2012095,17,24,27,28,29,30,02
2012096,04,07,11,16,29,33,07
2012097,05,08,13,14,19,22,06
2012098,02,12,19,26,29,31,09
2012099,08,12,15,16,21,27,16
2012100,05,07,15,18,25,33,10
2012101,09,12,17,18,20,33,02
2012102,13,25,27,28,29,30,15
2012103,04,09,11,14,32,33,02
2012104,04,05,09,10,19,28,03
2012105,06,13,14,15,17,30,04
2012106,13,14,20,22,23,32,16
2012107,11,12,15,24,25,31,09
2012108,01,09,12,13,19,28,13
2012109,02,12,24,26,29,31,03
2012110,03,07,10,13,22,32,09
2012111,02,09,10,20,22,31,13
2012112,08,15,20,21,27,31,06
2012113,03,06,09,13,18,32,06
2012114,01,06,11,26,27,29,15
2012115,03,08,20,24,26,32,14
2012116,03,21,26,29,31,32,03
2012117,13,15,18,20,24,28,09
2012118,05,06,07,12,15,28,11
2012119,12,20,25,26,27,28,13
2012120,01,04,20,24,28,29,16
2012121,01,07,08,20,23,24,11
2012122,12,13,19,22,28,29,11
2012123,08,10,16,25,28,33,09
2012124,06,07,21,25,27,33,11
2012125,08,12,13,26,29,33,01
2012126,03,05,12,15,23,24,07
2012127,01,09,11,21,26,32,08
2012128,05,09,12,29,30,31,05
2012129,01,07,09,17,21,29,01
2012130,01,03,15,20,22,31,03
2012131,06,18,19,26,28,32,12
2012132,07,12,16,17,21,25,10
2012133,01,08,11,20,21,29,02
2012134,02,05,06,07,13,23,15
2012135,02,05,07,08,11,17,16
2012136,02,07,08,17,21,28,11
2012137,01,02,04,06,13,17,07
2012138,01,07,16,17,19,21,14
2012139,08,19,21,24,28,31,15
2012140,14,18,27,30,31,33,15
2012141,03,05,08,19,20,27,09
2012142,05,18,22,28,29,31,06
2012143,07,08,18,25,30,32,06
2012144,03,10,12,13,27,30,04
2012145,05,20,26,27,28,33,03
2012146,01,05,07,13,29,32,13
2012147,02,12,15,23,24,32,09
2012148,03,06,11,17,21,31,07
2012149,01,05,13,25,26,32,13
2012150,09,11,17,23,24,26,07
2012151,05,14,24,25,26,32,01
2012152,10,12,18,22,28,29,07
2012153,04,05,11,21,27,28,10
2012154,05,07,12,16,28,32,04
2013001,06,08,14,15,24,25,06
2013002,01,16,18,22,28,30,12
2013003,22,23,26,27,28,33,09
2013004,06,10,16,20,27,32,08
2013005,01,13,14,25,31,32,12
2013006,09,10,13,17,22,30,13
2013007,02,09,15,22,26,32,01
2013008,03,08,17,21,25,32,15
2013009,01,04,09,13,16,23,02
2013010,01,09,11,17,32,33,12
2013011,03,12,17,24,27,29,09
2013012,06,14,17,22,28,29,02
2013013,05,06,13,19,22,28,09
2013014,02,04,05,17,19,20,08
2013015,05,06,07,11,13,18,15
2013016,02,05,06,12,14,28,05
2013017,04,06,12,30,31,32,09
2013018,02,08,13,28,29,30,05
2013019,01,02,05,16,20,26,06
2013020,01,07,08,12,16,21,01
2013021,01,06,17,19,26,31,11
2013022,02,04,07,09,15,20,07
2013023,03,06,15,18,30,32,05
2013024,04,05,13,23,27,30,09
2013025,16,17,18,24,25,30,08
2013026,04,11,14,15,22,31,11
2013027,01,02,04,12,21,24,12
2013028,07,08,14,25,26,28,13
2013029,06,07,10,19,23,29,12
2013030,07,14,18,25,26,29,06
2013031,03,13,14,15,21,33,03
2013032,04,21,25,29,30,33,03
2013033,05,06,13,17,19,28,01
2013034,06,15,20,22,26,33,09
2013035,01,14,15,17,26,30,02
2013036,04,05,09,27,29,31,13
2013037,02,15,18,27,28,32,14
2013038,09,10,12,14,15,19,11
2013039,01,02,14,15,24,29,06
2013040,02,04,10,12,17,30,10
2013041,02,10,12,17,23,24,05
2013042,01,08,12,13,15,33,03
2013043,03,06,14,15,17,25,16
2013044,03,05,11,18,26,28,06
2013045,06,07,08,14,23,31,12
2013046,03,16,19,20,24,26,06
2013047,01,08,11,17,27,30,12
2013048,10,13,17,28,30,32,04
2013049,10,13,14,16,21,32,14
2013050,03,07,13,18,22,25,03
2013051,08,12,15,19,28,29,02
2013052,06,07,14,21,22,24,13
2013053,03,12,13,22,30,33,14
2013054,03,04,08,14,21,28,14
2013055,08,18,19,22,27,32,06
2013056,03,12,25,26,28,29,16
2013057,13,16,19,23,26,28,05
2013058,08,11,17,21,23,24,05
2013059,03,10,18,24,27,29,09
2013060,05,07,10,13,19,20,15
2013061,05,06,07,12,13,18,12
2013062,01,06,07,19,22,27,02
2013063,10,15,18,20,23,31,12
2013064,01,09,13,22,25,32,12
2013065,07,18,19,23,29,30,02
2013066,01,03,16,17,20,32,07
2013067,01,04,09,15,22,30,06
2013068,02,07,13,20,25,27,06
2013069,07,16,17,18,30,33,06
2013070,02,03,09,10,28,30,06
2013071,05,12,21,23,26,28,09
2013072,02,08,11,14,19,33,09
2013073,02,09,13,17,20,28,11
2013074,03,06,08,14,19,32,03
2013075,04,06,09,25,30,33,14
2013076,14,23,24,26,29,30,03
2013077,09,14,23,24,26,29,03
2013078,03,05,17,18,26,27,15
2013079,07,13,17,19,22,26,13
2013080,10,11,12,23,28,32,16
2013081,01,04,10,13,21,31,13
2013082,04,13,14,20,22,30,06
2013083,05,06,12,14,19,23,09
2013084,05,07,09,11,20,21,03
2013085,02,08,12,14,16,32,16
2013086,02,04,11,13,16,26,11
2013087,02,13,19,23,24,28,05
2013088,09,15,20,21,22,24,14
2013089,04,08,12,19,21,25,13
2013090,02,05,11,23,24,29,08
2013091,04,14,24,25,28,31,10
2013092,07,11,15,21,26,31,06
2013093,01,02,08,26,29,31,14
2013094,02,04,14,18,20,22,07
2013095,01,06,15,19,28,29,10
2013096,01,02,22,28,29,30,15
2013097,05,14,17,22,23,25,07
2013098,07,15,18,19,20,26,14
2013099,05,11,20,21,26,31,03
2013100,04,08,11,14,16,20,11
2013101,05,07,09,23,27,32,01
2013102,02,04,05,06,08,16,03
2013103,02,04,09,13,18,20,07
2013104,01,02,04,15,17,28,11
2013105,01,11,23,27,31,32,09
2013106,09,11,23,30,31,32,06
2013107,07,09,11,17,28,31,11
2013108,16,21,22,28,31,32,05
2013109,09,23,24,27,29,32,08
2013110,15,17,18,21,29,32,13
2013111,01,02,03,06,08,33,13
2013112,01,06,12,13,22,31,07
2013113,04,07,11,17,24,33,09
2013114,04,06,17,21,23,33,07
2013115,03,12,16,17,18,27,08
